Ratio,Size,Mean Error(%),CI Lower(%),CI Upper(%),Over(%),Under(%),Peak Signed(%),RMS(%)
0.002053599593661094,51000,0.050953195187080524,-0.11522327540115995,0.17546299910864782,60.0,40.0,0.5421296657753132,0.2330322969607776
0.0020938662523603308,52000,-0.0527232754011564,-0.1527232754011525,0.08141133998345573,36.0,64.0,-0.5229155830934644,0.2142181879576553
0.002134132911059568,53000,0.0729842717686573,-0.05673270936342334,0.23336163025921763,66.0,34.0,-0.5628647848351136,0.23997994600443123
0.0021743995697588053,54000,0.015332280154396472,-0.1689269791048602,0.13292487274699205,52.0,48.0,0.48940635422847123,0.21181485415001525
0.002214666228458042,55000,0.018867633689758634,-0.09249600267388658,0.13114036096247794,52.0,48.0,-0.7656778208557071,0.23571774125163125
0.0022549328871572794,56000,-0.09290184682972935,-0.21790184682972225,0.0566517245988436,34.0,66.0,-0.5330804182583009,0.22351903352886324
0.0022951995458565166,57000,0.013285496528670393,-0.10425836312045078,0.14837321582691665,54.0,46.0,0.5422328649497175,0.19451614144413104
0.002335466204555754,58000,0.06322500046091406,-0.08763706850460551,0.17701810390919093,60.0,40.0,0.49253534528850196,0.19715767913849394
0.0023757328632549907,59000,0.07757333476833139,-0.0660707330282726,0.17884452120901706,64.0,36.0,-0.3707317499774234,0.19622317992710583
0.002415999521954228,60000,0.002276724598843316,-0.20063994206782354,0.13977672459883728,50.0,50.0,-0.3685566087344938,0.20384822527523985
0.002456266180653465,61000,0.019612790172612193,-0.09882983277820756,0.15690787213983093,54.0,46.0,0.4171537737791695,0.18916399206441614
0.002496532839352702,62000,0.003325111695616556,-0.09748133991729091,0.14122833750207064,50.0,50.0,0.43719607943754824,0.197865969564494
0.0025367994980519393,63000,0.003427518249633721,-0.17554073571861117,0.12207831190042917,52.0,48.0,-0.4497470849249652,0.21526937029145715
0.0025770661567511765,64000,-0.012098275401150715,-0.14452015040115285,0.10118297459884396,48.0,52.0,-0.4980357754011493,0.19759697340745752
0.0026173328154504138,65000,0.02977672459883962,-0.1444540446319298,0.16439210921423175,54.0,46.0,-0.5233001984780827,0.20841153513714697
0.0026575994741496506,66000,0.027200967023084388,-0.10764751782540216,0.19651914884126676,60.0,40.0,-0.4462838814617598,0.19921011151780102
0.002697866132848888,67000,-0.0708202903265267,-0.1655964097295204,0.06910508280779837,38.0,62.0,-0.577536708236984,0.1979030126994626
0.002738132791548125,68000,-0.022576216577625985,-0.1358115106952802,0.13257084224590265,46.0,54.0,-0.3961056283423332,0.18289633796908814
0.002778399450247362,69000,0.04818252170029069,-0.07319428989391241,0.1590520869176899,60.0,40.0,0.4684723767727519,0.19036822932135533
0.002818666108946599,70000,0.001919581741699261,-0.1262947039725848,0.12406243888455037,50.0,50.0,-0.5087947039725833,0.19785561468771284
0.0028589327676458364,71000,-0.018392289485664293,-0.12120919089411153,0.13512883727489466,46.0,54.0,0.5330161612185549,0.18368721701286483
0.0028991994263450737,72000,0.009776724598847153,-0.08744549762337961,0.14206839126551607,52.0,48.0,0.5250545023766193,0.18539915508053137
0.0029394660850443105,73000,0.002242478023500638,-0.12070272745594934,0.13580412185911506,50.0,50.0,0.3789548067906239,0.17059669975222125
0.0029797327437435478,74000,0.05977672459884076,-0.10272327540115711,0.13950645432857556,60.0,40.0,-0.4145475997254806,0.17220255794467768
0.003019999402442785,75000,0.03977672459884474,-0.18188994206782105,0.15144339126551287,56.00000000000001,44.0,-0.5535566087344819,0.20797646570485254
0.003060266061142022,76000,-0.02114432803273303,-0.0882495911906318,0.11306619828305564,46.0,54.0,0.5321451456514765,0.18530305729737426
0.003100532719841259,77000,-0.02723626241414223,-0.12950898968687063,0.08250399732611235,44.0,56.00000000000001,0.3948416596637827,0.15646406564922874
0.0031407993785404964,78000,0.04631518613730279,-0.110415583093463,0.1440715963937187,62.0,38.0,0.48926390408602316,0.1765089893727264
0.0031810660372397336,79000,0.020536218269725737,-0.07123593362900316,0.15597925624441267,54.0,46.0,0.3509159651051661,0.16866119187289813
0.0032213326959389704,80000,-0.0014732754011532734,-0.12334827540115612,0.13446422459884388,48.0,52.0,0.5622767245988456,0.19607622247914522
0.0032615993546382077,81000,0.00915944064821872,-0.1621368556480718,0.09372734188279885,54.0,46.0,0.4437273418827914,0.17190682231667032
0.003301866013337445,82000,0.007337700208601916,-0.09083303149871114,0.10398404167201392,54.0,46.0,0.29270355386713476,0.13979418051349457
0.0033421326720366818,83000,-0.011307612750556473,-0.15829556455778615,0.07845142339402678,42.0,57.99999999999999,-0.6655244802204336,0.19563420999685005
0.003382399330735919,84000,-0.02415184682972793,-0.15212803730591773,0.08418148650360813,46.0,54.0,-0.48784232302020314,0.18334028576832623
0.0034226659894351563,85000,0.019776724598848716,-0.06345856951880435,0.1571296657753134,60.0,40.0,-0.4425762165776277,0.18287107117043777
0.0034629326481343935,86000,-0.022200019587202746,-0.09458374051743235,0.10599765483140366,46.0,54.0,0.3795441664593113,0.1741013661630894
0.0035031993068336304,87000,-0.018958907585066243,-0.08763706850460373,0.09655833379424195,42.0,57.99999999999999,0.34713304643791787,0.14625631013254942
0.0035434659655328676,88000,-0.023177820855703857,-0.12175736631024314,0.11346990641702881,48.0,52.0,-0.3311323663102499,0.1456075489882771
0.003583732624232105,89000,-0.027301927086551103,-0.08460529787306292,0.10275425268872596,42.0,57.99999999999999,0.5260688594303033,0.16026940466924167
0.0036239992829313417,90000,0.02199894682106418,-0.07744549762337449,0.13005450237662153,54.0,46.0,0.31644339126550847,0.14099030733251755
0.003664265941630579,91000,0.011425076247192578,-0.11851997869785436,0.12406243888455926,52.0,48.0,-0.39736613254400766,0.16767375858895686
0.003704532600329816,92000,-0.0038102319228983106,-0.09185371018376465,0.0999941159031934,48.0,52.0,-0.4141363188794216,0.1692934159932073
0.0037447992590290535,93000,-0.032158759272128634,-0.160115748519436,0.08854016545905985,42.0,57.99999999999999,-0.34990069475600194,0.1566783672815058
0.0037850659177282903,94000,-0.00830838178413984,-0.12346795625222029,0.1063192777903339,46.0,54.0,0.3087128948116131,0.15670837933109116
0.0038253325764275275,95000,0.021881987756735555,-0.10259169645379274,0.10372409301989727,57.99999999999999,42.0,0.29556619828306196,0.14363390579531524
0.003865599235126765,96000,0.026964224598849285,-0.14100452540115604,0.11212047459884644,54.0,46.0,0.38165172459883934,0.17480347823625794
0.0039058658938260016,97000,0.008230332846270727,-0.09048100735992293,0.11493136377410273,54.0,46.0,-0.3907387393186852,0.1548357154446214
0.003946132552525239,98000,-0.020835520299112176,-0.09838654070727415,0.06360325521108479,44.0,56.00000000000001,0.3720216225580302,0.1316409781546382
0.003986399211224476,99000,-0.0008293360072144651,-0.1291121642900439,0.04639288621499915,50.0,50.0,-0.3553747905526734,0.14857774713691999
0.004026665869923713,100000,0.011776724598846045,-0.053723275401155846,0.10402672459884776,52.0,48.0,-0.3722232754011543,0.14778883667952966
