k,n,ro_mean,ro_min,ro_max,valid_rate,valid_count
657,762,0.09589275059408636,0.07490144546649145,0.12220762155059132,0.36,18
656,763,0.09347784508587803,0.06824146981627296,0.1194225721784777,0.28,14
655,764,0.09779075432468966,0.07460732984293193,0.1218872870249017,0.34,17
654,765,0.0969847722684187,0.07581699346405228,0.1256544502617801,0.28,14
653,766,0.09685533882830764,0.07441253263707572,0.12140992167101827,0.34,17
652,767,0.09538403668288165,0.07301173402868318,0.11994784876140809,0.44,22
651,769,0.09590624322713481,0.07421875,0.11328125,0.3,15
650,770,0.09601192305743672,0.07022106631989597,0.1222366710013004,0.32,16
649,771,0.0961572590833291,0.07792207792207792,0.11802853437094682,0.46,23
648,772,0.09577679885486179,0.07642487046632124,0.12305699481865284,0.34,17
647,773,0.0935657119492724,0.07373868046571798,0.11254851228978008,0.26,13
646,774,0.09604935300232992,0.07622739018087855,0.1227390180878553,0.28,14
645,776,0.09790113069504491,0.0696774193548387,0.11612903225806452,0.4,20
644,777,0.09683931722591516,0.07593307593307594,0.11855670103092783,0.34,17
643,778,0.09843065246664219,0.07078507078507079,0.12210796915167095,0.34,17
642,779,0.09723252736518706,0.07573812580231065,0.11553273427471117,0.42,21
641,781,0.09750986572113331,0.07692307692307693,0.1294871794871795,0.26,13
640,782,0.09814121183740433,0.0741687979539642,0.12548015364916773,0.3,15
639,783,0.09653617635626632,0.0741687979539642,0.11508951406649616,0.34,17
638,784,0.09883636979696092,0.07653061224489796,0.12755102040816327,0.32,16
637,785,0.09872452229299362,0.07770700636942675,0.11989795918367346,0.32,16
636,787,0.09931346207940095,0.08142493638676845,0.12086513994910941,0.3,15
635,788,0.0979694786473081,0.08248730964467005,0.11802030456852793,0.32,16
634,789,0.09766642218833838,0.07858048162230671,0.12547528517110265,0.46,23
633,790,0.09517626863037654,0.06582278481012659,0.11645569620253164,0.44,22
632,792,0.0983664393620146,0.07458912768647281,0.14032869785082175,0.32,16
631,793,0.0988667252601679,0.07944514501891552,0.1223203026481715,0.22,11
630,794,0.09624545376579073,0.07692307692307693,0.11223203026481715,0.26,13
629,795,0.09751966794987565,0.07044025157232704,0.1270440251572327,0.36,18
628,797,0.09528987471863709,0.07035175879396985,0.11934673366834171,0.4,20
627,798,0.09490143174749925,0.07653701380175659,0.12030075187969924,0.46,23
626,799,0.09905947597404023,0.07634543178973717,0.13032581453634084,0.44,22
625,800,0.10215000000000002,0.075,0.13,0.36,18
624,802,0.09805433357928527,0.07116104868913857,0.12484394506866417,0.3,15
623,803,0.09796632329512459,0.07721046077210461,0.12204234122042341,0.52,26
